TIC,sectors,period,range
358330969,"[15, 16]",7.6355,0.3489999999999993
358412240,[26],7.1,
358421413,"[15, 16]",2.885515,1.9489699999999999
358460717,"[1, 3, 4, 5, 8, 9, 10, 11, 13, 27, 29, 31, 32, 35]",1.9806550000000003,5.4527
358461726,"[1, 4, 5, 7, 8, 9, 10, 11, 32, 34, 35]",5.378236363636363,0.32099999999999973
358461759,[9],6.6366,
358462105,"[1, 4, 5, 7, 8, 9, 10, 11, 27, 28, 31, 34, 35]",1.756713846153846,0.03611999999999993
358462235,[35],4.594,
358462589,"[1, 34]",8.668,0.22199999999999953
358462986,"[1, 4, 7, 8, 10, 11, 28, 31, 34, 35]",1.6280899999999998,0.009870000000000045
358463003,"[1, 7, 10, 11]",0.035785,2.9999999999995308e-05
358463216,"[1, 4, 7, 11, 27, 28, 31, 34, 35]",3.493777777777778,0.19830000000000014
358463644,[35],5.908,
358463751,"[1, 4, 7, 8, 10, 11, 34]",5.504714285714286,0.976
358463829,[1],7.24,
358463963,[27],4.412,
358464015,"[1, 4, 8, 9, 10, 11, 27, 34, 35]",6.15198888888889,0.41999999999999993
358464026,"[31, 35]",6.53555,0.1166999999999998
358464073,"[9, 34, 35]",1.2070033333333332,0.020550000000000068
358464111,"[1, 9, 10, 11]",1.2097125,0.010489999999999888
358464146,"[1, 4, 7, 8, 9, 10, 11, 27, 34, 35]",1.056843,6.995
358464153,"[4, 7, 9, 11, 27, 31, 34]",1.5723871428571428,0.9414500000000001
358464156,[7],8.184,
358464220,[7],7.236,
358464241,"[1, 4, 7, 11]",1.0008299999999999,0.00505000000000011
358464244,"[1, 4, 7, 8, 31, 34, 35]",3.6369285714285717,0.3831000000000002
358464250,"[4, 8, 9, 10, 11, 27, 31, 34, 35]",0.87953,0.006000000000000005
358464295,"[4, 7, 8, 9, 10, 11, 27, 31, 34, 35]",0.408673,0.0010000000000000009
358464302,"[1, 4, 7]",4.264266666666667,4.3595
358464348,"[1, 7, 8, 10, 31]",5.799,5.9719999999999995
358464371,"[4, 7]",0.222995,3.0000000000002247e-05
358464378,"[1, 7, 8, 9, 10]",1.098732,0.009849999999999914
358464380,"[1, 7, 8, 9, 10, 11]",1.097175,0.01476999999999995
358464383,"[1, 4, 7, 8, 9, 10, 11, 27, 31, 34, 35]",2.06889,0.19863000000000008
358464396,[35],1.6286,
358464407,"[9, 35]",5.8713,7.6174
358464460,[35],0.1504,
358464472,"[1, 31, 34]",2.5470166666666665,6.70355
358464487,"[1, 4, 7, 9, 34]",7.0043999999999995,0.5459999999999994
358464536,"[1, 4, 7, 8, 10, 27]",2.98785,0.11060000000000025
358464544,"[4, 7, 8, 9, 10, 31, 34, 35]",3.9379375000000003,0.16539999999999955
358464548,"[4, 7, 8, 9, 34, 35]",2.12747,0.17650000000000032
358464555,[34],4.1982,
358464564,"[7, 35]",7.96245,2.405099999999999
358464579,"[1, 7, 10]",4.515,3.8672
358464634,"[1, 4]",5.2415,0.7229999999999999
358464658,"[9, 34, 35]",9.096000000000002,1.2240000000000002
358464681,"[1, 7, 9, 31, 34]",6.625540000000001,2.7402999999999995
358464716,[7],0.70254,
358464746,"[1, 7, 9, 11, 27, 31]",1.4290433333333332,0.09752000000000005
358464793,"[4, 7, 9, 27, 35]",4.908799999999999,0.6467999999999998
358464797,"[4, 7, 9, 10, 27, 35]",4.9026,0.6467
358464798,"[1, 7, 8]",2.53598,6.9060999999999995
358464806,"[1, 7, 8]",2.5466466666666663,6.9380999999999995
358464807,"[1, 4, 7, 8, 9, 10, 11, 31, 34, 35]",0.8051959999999999,4.48287
358464823,"[8, 10]",3.45255,6.1911
358464827,"[4, 7, 8, 9, 10, 31, 34]",1.4416842857142858,0.08957999999999999
358464832,[31],0.357,
358464841,[7],7.0167,
358464849,[1],7.17,
358464863,"[7, 8, 10, 27, 31, 34, 35]",0.42976285714285717,0.028380000000000016
358464868,[31],0.28394,
358464922,[1],7.382,
358464969,[1],4.6109,
358464980,[1],7.2776,
358465083,[1],7.1267,
358465122,[1],8.321,
358465145,"[7, 8, 9]",0.22334666666666667,0.1341
358465159,"[1, 7]",6.49985,3.6422999999999996
358465430,"[4, 7, 31, 34, 35]",1.5155340000000002,0.012520000000000087
358465536,"[4, 7, 9, 10, 27, 31, 35]",1.322732857142857,0.6082800000000002
358465538,"[4, 7, 8, 9, 10, 27, 31, 34, 35]",1.4994166666666666,0.4555
358465558,"[8, 10]",1.110555,0.7557900000000001
358465625,"[4, 7, 8, 9, 10, 31, 34]",1.2122871428571427,0.02285999999999988
358465630,"[8, 9, 10, 31]",5.0245999999999995,0.18230000000000057
358465819,[9],8.139,
358465932,"[7, 8, 9, 10, 35]",7.50658,2.8513
358466119,"[4, 8, 9, 10, 34, 35]",4.691666666666666,2.8400000000000003
358466157,"[8, 9, 27]",1.4277499999999999,0.022680000000000033
358466187,[31],2.418,
358466217,"[4, 8, 9, 10]",2.9174075,1.36637
358466228,"[7, 10, 34]",5.908566666666666,3.3044999999999995
358466292,"[4, 7, 8, 9, 10, 31, 34, 35]",1.9526587499999999,0.15151000000000026
358466336,"[4, 35]",6.759,0.5880000000000001
358466436,"[31, 35]",1.4657499999999999,0.020499999999999963
358466523,"[1, 34]",4.33758,5.598039999999999
358466585,[27],6.323,
358466615,[27],6.3275,
358466622,"[1, 31]",4.235245,6.52131
358466632,"[27, 31]",5.7471499999999995,1.0855000000000006
358466640,"[4, 7, 8, 9, 10, 11, 31, 34]",4.233675,2.5654
358466643,"[1, 4, 7, 8, 9, 10, 11, 31, 34, 35]",0.9761849999999999,0.006340000000000012
358466649,[10],3.1169,
358466686,"[1, 4, 7, 9, 10, 11, 35]",3.8275928571428577,4.23815
358466708,"[1, 4, 7, 8, 9, 10, 11, 31, 34, 35]",0.6010650000000001,0.0048799999999999955
358466721,"[1, 4, 7, 8, 9, 10, 11, 31, 34]",0.6016244444444445,0.0034000000000000696
358466724,[35],0.442,
358466725,[35],0.442,
358466729,"[1, 4, 7, 8, 9, 10, 11, 27, 31, 34]",0.389162,0.0019000000000000128
358466758,"[1, 4, 7, 8, 9, 10, 11, 27, 31, 34, 35]",0.43240818181818186,0.003060000000000007
358466762,"[1, 4, 7, 8, 9, 10, 11, 27, 31, 34, 35]",0.4324254545454545,0.0031300000000000217
358466772,[31],0.55701,
358466791,"[1, 4, 7, 8, 9, 10, 11, 31, 34, 35]",3.2675900000000007,0.26370000000000005
358466801,[1],7.208,
358466805,"[1, 7, 9, 10, 11, 31]",4.594049999999999,2.9770999999999996
358466810,"[1, 4, 7, 9, 10]",6.95206,0.8635000000000002
358466869,"[1, 9, 11]",8.6686,2.7672
358466901,[31],5.722,
358466920,"[1, 4, 7, 8, 9, 10, 11, 31, 34, 35]",3.1948300000000005,0.15879999999999983
358466969,"[1, 4, 7, 10]",4.850325,0.7826000000000004
358466977,"[4, 7, 8, 9, 10, 11, 34]",0.31828571428571434,0.030189999999999995
358466996,[35],3.7173,
358467017,[8],1.58436,
358467019,"[1, 7, 8, 9, 10, 11, 27, 31, 34, 35]",2.0066060000000006,2.23376
358467029,[8],1.584,
358467044,"[1, 7, 8, 9, 10, 11, 27, 31, 34, 35]",3.7396699999999994,0.11169999999999991
358467046,"[1, 4, 7, 8, 9, 10, 11, 27, 31, 34, 35]",3.734,0.0942999999999996
358467049,"[1, 4, 7, 8, 9, 10, 11, 27, 31, 34, 35]",3.7338181818181813,0.06809999999999983
358467075,"[10, 11, 31]",0.3909933333333333,1.0000000000010001e-05
358467079,"[4, 9, 10]",5.099,4.2093
358467097,"[1, 4, 8, 9]",3.1761875,5.1559
358467115,"[4, 7, 8, 9, 10, 11, 27, 31, 34, 35]",1.4904499999999998,0.04632000000000014
358467116,"[7, 8, 9, 10, 11, 27, 31, 34, 35]",1.4882766666666667,0.036599999999999966
358467157,[1],7.0553,
358467192,"[4, 8, 9, 10, 31, 34]",1.30375,1.4932
358467235,"[1, 4, 7, 8, 10, 27, 31, 34]",2.42797,1.5458900000000002
358467237,"[1, 4, 7, 8, 9, 11]",1.0227149999999998,0.006199999999999983
358467239,"[4, 7, 9, 27, 31]",2.593584,1.55338
358467251,[35],7.973,
358467271,[1],7.0872,
358467293,"[1, 4, 7, 8, 10, 11, 27, 31, 34, 35]",3.155265,1.71925
358467312,"[31, 35]",1.474195,2.6476100000000002
358467322,[1],7.0734,
358467337,"[1, 4, 7, 9, 10, 31, 34, 35]",6.6374875,3.45
358467338,"[1, 4, 7, 8, 9, 10, 31, 34, 35]",0.9904922222222221,6.85383
358467354,[1],7.564,
358467384,"[7, 10, 31]",2.8770333333333333,0.2424000000000004
358467394,"[1, 4, 7, 8, 9, 10, 11, 27, 34, 35]",3.1945699999999997,1.8928
358467410,[1],7.578,
358467414,"[1, 4, 8, 10, 11, 35]",5.695766666666667,0.5929000000000002
358467415,"[1, 4, 8, 10, 11, 35]",5.7006499999999996,0.5961999999999996
358467487,[1],7.498,
358467492,"[1, 10]",7.42115,0.49569999999999936
358467547,[35],0.51147,
358467578,[31],0.23044,
358467595,"[31, 34]",7.7615,0.625
358467634,"[7, 8]",7.3116,1.0911999999999997
358467669,"[1, 4, 7, 8, 9, 10, 11, 28, 35]",1.02163,4.04519
358467700,"[1, 10, 28, 31, 34, 35]",1.9468433333333335,0.00912999999999986
358467793,[8],0.14146,
358507839,"[1, 4, 7, 8, 27, 31, 34, 35]",1.76635625,1.4212599999999997
358507847,"[1, 4, 7, 8, 10, 27, 31, 34, 35]",2.1796977777777777,0.2111799999999997
358507871,[28],7.38,
358507907,"[7, 35]",0.58634,0.0030799999999999716
358507950,"[7, 10, 31, 35]",4.9328,0.13999999999999968
358507963,"[28, 35]",3.79934,7.101319999999999
358507971,"[28, 35]",4.2467749999999995,6.00645
358507979,"[7, 8, 28, 31, 34, 35]",2.2491733333333337,6.0387
358508022,"[1, 7, 8]",0.58536,0.0022399999999999087
358508151,"[1, 4, 7, 8, 10, 11, 27, 31, 34, 35]",4.75356,0.42569999999999997
358508452,"[1, 4, 8, 9, 11, 28, 31, 34]",4.410675,2.6809000000000003
358509276,"[1, 4, 5, 7, 8, 9, 11, 28, 31, 34, 35]",0.30353363636363634,0.0006899999999999684
358509543,[7],4.045,
358509937,[5],7.5956,
358510447,[5],9.22,
358510900,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 34, 35]",2.728110769230769,4.930400000000001
358510921,"[1, 2, 3, 5, 7, 9, 10, 11, 28, 29, 30, 31, 34, 35]",1.3667778571428573,0.11665999999999999
358510925,"[13, 29]",6.94665,0.5732999999999997
358537516,"[15, 16]",7.41445,0.24509999999999987
358595790,[14],4.3982,
358603233,"[14, 26]",2.0981449999999997,1.40429
358604279,[14],7.048,
358604990,"[14, 26]",4.10475,1.2225000000000001
358626722,"[15, 16]",4.9999,0.08619999999999983
358627305,[16],2.8024,
358632266,[15],0.71459,
358634530,"[15, 16]",0.356255,0.00036999999999998145
358663348,"[7, 34]",6.7321,0.13760000000000083
358678452,[9],0.2,
358678975,[10],2.08442,
358701317,[26],2.26252,
358704662,[7],10.18,
358730006,[14],1.56,
358733437,[15],0.82487,
358764161,[9],4.2466,
358808292,"[9, 10]",2.679515,0.01902999999999988
358808297,"[9, 10]",2.679515,0.01902999999999988
358826488,"[17, 18, 24, 25]",1.76544,0.006760000000000099
358839114,"[9, 10]",3.9393000000000002,0.07740000000000036
358840240,[9],7.3958,
358853331,[14],7.065,
358861535,[26],4.2348,
358883827,[9],0.28468,
358906325,[24],6.8376,
358935279,"[11, 12]",2.44304,0.019919999999999938
358949322,"[17, 18, 24]",1.0806766666666665,0.01089999999999991
358997905,"[11, 12]",0.34456,0.00015999999999999348
359028462,[14],6.833,
359049434,"[9, 10]",5.25425,0.05310000000000059
359059083,"[9, 10, 11]",2.4441900000000003,0.02566999999999986
359067125,"[11, 12]",5.00515,0.0697000000000001
359067130,"[11, 12]",5.0225,0.12299999999999933
359129213,[24],7.787,
359155719,"[9, 10, 11]",6.2329333333333325,0.2887000000000004
359191579,[11],7.93,
359209789,"[11, 12]",0.912095,0.00046999999999997044
359247082,[18],5.42,
359275245,"[9, 10]",2.925,0.010000000000000231
359286152,"[11, 12]",5.61215,3.8585000000000003
359288962,"[11, 12]",2.365,0.010000000000000231
359302292,[11],2.65,
359307236,[11],1.15146,
359343200,[24],4.6941,
359353852,"[10, 11]",5.94805,2.3639
359357376,[11],3.47,
359364438,"[9, 10]",4.29605,0.012100000000000222
359406147,[11],9.0,
359411588,[26],6.867,
359420439,"[11, 12]",0.249115,8.999999999997899e-05
359423441,"[11, 12]",0.14523,0.0
359437331,"[17, 18]",0.32605,7.999999999996898e-05
359450458,[10],3.0617,
359452672,[10],0.65483,
359485766,[12],3.9097,
359561399,[9],0.85322,
359563579,"[9, 10]",3.8760000000000003,0.06800000000000006
359565638,"[9, 10]",2.171335,0.0026700000000001722
359567866,"[9, 10]",4.08895,0.10210000000000008
359610388,[14],4.7644,
359616573,[14],4.07,
359654877,"[9, 10, 11]",6.761366666666667,0.3910999999999998
359674804,[17],10.42,
359689457,[11],0.24134,
359697676,"[11, 12]",2.0890750000000002,0.00888999999999962
359738186,"[9, 10]",0.432975,4.999999999999449e-05
359746549,"[9, 10]",5.430149999999999,0.06909999999999972
359762726,[11],0.7748,
359766629,"[11, 12]",2.91326,0.009479999999999933
359775000,"[11, 12]",3.9299,0.3577999999999997
359842430,"[11, 12]",4.38855,0.14290000000000003
359842865,"[11, 12]",0.969835,0.00032999999999994145
359842893,"[11, 12]",3.67805,0.027900000000000258
359889254,[14],0.42947,
359891523,[14],7.2787,
359892462,[14],3.9676,
359892714,"[11, 12]",0.47253,0.0006399999999999739
359895990,[12],8.3069,
359902137,[9],3.193,
359902754,"[9, 11]",0.7373149999999999,0.00040999999999991044
359916605,[11],6.917,
359916747,[11],1.76,
359981849,[22],7.11,
360000733,"[11, 12]",7.4055,0.6289999999999996
360003096,"[11, 12]",0.584155,0.0007699999999999374
360006795,"[9, 10, 11]",0.38199999999999995,0.0
360011050,[10],1.5539,
360011581,"[9, 10]",2.26,0.0
360016826,"[9, 10]",1.3756050000000002,0.004170000000000007
360019009,"[14, 15, 17, 18, 19, 20, 21, 22, 26]",2.162227777777778,0.03506000000000009
360019299,"[15, 17, 19, 20, 21, 25, 26]",2.576512857142857,0.2037899999999997
360020172,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",4.925361538461539,0.3475999999999999
360022215,[14],1.58013,
360066473,[14],2.5906,
360086059,"[11, 12]",1.2826650000000002,8.999999999992347e-05
360090504,[11],5.6153,
360125445,"[9, 10]",0.34838,0.00012000000000000899
360129061,"[9, 10, 11]",3.57793,4.39861
360141088,[14],4.7866,
360145200,[14],4.7555,
360156606,[12],1.6516,
360156894,"[11, 12]",5.783049999999999,0.4158999999999997
360166358,"[11, 12]",1.63335,0.01425999999999994
360171043,"[11, 12]",3.07525,0.3094999999999999
360198892,"[9, 11]",6.6315,0.8629999999999995
360209362,"[10, 11]",2.03953,0.009199999999999875
360212192,[12],7.3303,
360256863,[12],6.9,
360260204,[12],10.478,
360261300,"[11, 12]",1.027,0.0040000000000000036
360264011,"[11, 12]",0.033375,5.000000000000143e-05
360265432,"[11, 12]",1.21857,0.81114
360269732,"[11, 12]",0.5817049999999999,0.015070000000000028
360331566,"[11, 12]",5.50215,0.046299999999999564
360337102,"[11, 12]",3.1287599999999998,0.018719999999999626
360366891,"[11, 12]",1.608,0.014000000000000012
360401073,[12],11.553,
360416986,[14],2.8465,
360434946,[9],7.5204,
360450283,[12],0.34155,
360471336,"[11, 12]",0.32188,5.999999999994898e-05
360522206,"[9, 10, 11]",6.671399999999999,0.7792000000000003
360531501,"[9, 10]",2.6760099999999998,0.05202000000000018
360533593,[9],11.297,
360557723,"[11, 12]",5.92215,0.06430000000000025
360608153,[12],7.14,
360610374,"[12, 13]",2.9514,0.0027999999999996916
360627532,"[11, 12]",2.74055,0.04109999999999969
360629744,"[11, 12]",3.4846500000000002,0.07869999999999999
360630575,"[11, 12]",5.1555,0.22100000000000009
360640096,"[9, 10]",5.322900000000001,0.3166000000000002
360703459,"[9, 11]",1.127655,0.0006699999999999484
360709162,"[9, 10, 11]",2.8058333333333336,0.42969999999999997
360778512,"[9, 10]",1.2539150000000001,0.00383
360782937,"[9, 10]",5.8186,2.0847999999999995
360792822,[12],0.08995,
360814092,"[11, 12]",0.68,0.0
360815178,"[11, 12]",6.9604,3.0482000000000005
360830695,[9],6.53,
360835284,"[9, 10]",5.1581,0.019000000000000128
360837314,[9],0.93581,
360839074,"[9, 10, 11]",5.2171666666666665,0.20929999999999982
360849355,[12],7.49,
360918957,"[9, 10, 11]",7.1057,0.4931000000000001
360923326,[9],5.3174,
360923331,[9],5.3423,
360925258,"[9, 10, 11]",5.8994,0.11759999999999948
360930907,[12],1.62208,
360935082,[12],7.45,
360946514,[12],3.9557,
361016477,"[9, 10, 11]",5.926200000000001,0.3846999999999996
361019536,"[9, 10]",6.3106,0.14059999999999917
361032858,[12],7.1451,
361036052,"[11, 12]",3.81145,0.0911000000000004
361064530,[9],0.70004,
361067484,"[9, 10]",6.303800000000001,0.1886000000000001
361110861,"[11, 12]",4.71415,0.11790000000000056
361113174,"[11, 12]",0.5803400000000001,0.0015999999999999348
361157621,"[9, 11]",6.117,0.18399999999999928
361157755,"[9, 10, 11]",2.63664,0.08528000000000002
361157762,"[9, 10, 11]",2.62509,0.07496999999999998
361225005,"[9, 11]",3.7047,0.04939999999999989
361280840,[12],7.025,
361288563,[12],3.3992,
361289382,"[11, 12]",1.5327899999999999,0.0028799999999999937
361290682,"[11, 12]",2.2905800000000003,0.09767999999999999
361321144,[14],2.08775,
361388281,[12],3.4551,
361461887,"[11, 12]",4.57055,3.3731000000000004
361470796,[12],6.425,
361485405,"[9, 11]",8.0435,1.658999999999999
361520869,[14],0.78265,
361520877,[14],0.78265,
361535648,"[11, 12]",0.808555,0.003330000000000055
361577666,[9],4.9337,
361587324,[9],4.918,
361590524,[9],0.8955,
361593533,"[11, 12]",3.1829,0.09480000000000022
361601862,"[11, 12]",7.5432500000000005,4.0874999999999995
361640543,[12],0.65033,
361671667,"[11, 12]",3.4265499999999998,0.00690000000000035
361687344,[9],0.64551,
361695358,[9],0.32549,
361713343,[12],7.17,
361716050,[12],1.84761,
361742681,"[9, 11]",1.717975,0.029850000000000154
361796275,[12],5.7769,
361797470,[12],7.357,
361815719,"[11, 12]",2.359135,0.005269999999999886
361815724,"[11, 12]",2.355455,0.010909999999999975
361815989,"[11, 12]",2.9538,0.012399999999999967
361818250,"[11, 12]",7.30875,0.30049999999999955
361825798,"[9, 10, 11]",0.4017633333333333,0.00046000000000001595
361825914,"[10, 11]",0.536485,0.00045000000000006146
361830151,"[9, 10, 11]",6.051633333333334,1.9818000000000007
361851892,[12],2.876,
361865285,[12],5.0618,
361926568,"[9, 10]",6.7677499999999995,0.10349999999999948
361956566,"[11, 12]",0.459595,0.00042999999999998595
361957000,[11],7.2328,
361957001,[11],7.2207,
361958071,"[11, 12]",1.43954,0.0015800000000001369
361958335,"[11, 12]",4.4113500000000005,0.0033000000000003027
361958343,"[11, 12]",2.242925,0.00246999999999975
361958446,[12],6.086,
361958490,"[11, 12]",5.6499500000000005,0.05329999999999924
361962650,"[11, 12]",0.859775,7.00000000000145e-05
361988841,"[11, 12]",0.220495,7.00000000000145e-05
361998378,"[9, 11]",0.8319399999999999,0.0021200000000000108
361998960,[9],3.639,
362014272,[24],0.38147,
362017800,"[16, 24]",1.565115,0.03149000000000002
362017992,[16],6.35,
362092421,"[10, 11]",4.1331500000000005,0.16630000000000056
362094288,[9],6.5127,
362099526,[9],2.3729,
362117471,[12],6.908,
362168010,[12],5.4154,
362168763,[12],1.44268,
362168782,[12],3.3845,
362172901,[12],4.1159,
362205449,"[9, 10]",4.04185,0.08370000000000033
362226086,"[14, 24, 26]",6.538733333333333,0.3388
362255343,"[9, 10, 11]",0.21423666666666666,1.0000000000010001e-05
362255355,"[9, 10, 11]",0.21423666666666666,1.0000000000010001e-05
362259009,[17],3.363,
362274915,[9],3.219,
362331640,[12],3.5446,
362339853,"[9, 10, 11]",0.4116566666666667,0.00018000000000001348
362342846,[11],0.43409,
362354085,[12],3.6908,
362365736,[35],2.5092,
362374242,[12],0.28932,
362375880,[12],7.895,
362381010,[12],2.50344,
362413109,[9],1.71307,
362413145,"[9, 11]",1.285,0.854
362414838,"[9, 10, 11]",6.686,1.9379999999999997
362427140,"[9, 10]",4.8499,3.6997999999999998
362427149,"[9, 10]",4.9587,3.9189999999999996
362453108,[9],0.57099,
362471775,[12],1.96189,
362477089,[12],3.6747,
362482675,[12],3.2052,
362514482,"[9, 10]",0.08769,0.0
362518435,"[9, 10]",0.5475749999999999,0.74459
362521375,[9],1.97337,
362521959,"[9, 10]",3.2311,0.05339999999999989
362548356,[12],4.46,
362552019,[12],3.3559,
362592682,"[9, 11]",1.459455,0.9747899999999999
362596131,"[9, 10, 11]",1.0226133333333334,0.0042400000000000215
362618460,[12],4.3539,
362621373,[12],7.852,
362667032,"[9, 10, 11]",0.20367000000000002,0.1224
362669959,"[9, 10, 11]",1.98909,0.08725000000000027
362671703,"[9, 10, 11]",2.59078,1.62826
362714717,"[9, 35]",2.8183049999999996,0.11199000000000003
362752916,[12],4.21,
362753415,[12],6.0468,
362808488,"[9, 10]",1.557095,0.08218999999999999
362831383,[12],5.3348,
362834623,[12],0.94645,
362834628,[12],0.947,
362866868,[9],1.04556,
362870234,[9],0.956,
362922338,[12],7.008,
362934553,[11],6.4013,
362959676,[18],6.212,
362972979,[9],7.0395,
362976471,[10],6.4639,
363010069,"[9, 10]",5.61975,0.1515000000000004
363072121,[9],1.723,
363085032,[12],6.1232,
363134064,[12],5.8045,
363138328,[12],4.3264,
363197360,[11],0.1123,
363200861,"[9, 10, 11]",7.713766666666667,4.3787
363204219,"[9, 10, 11]",1.0710533333333334,0.14380000000000015
363204223,"[9, 10, 11]",1.0710533333333334,0.14380000000000015
363217199,[12],1.442,
363218971,[12],4.9527,
363242842,"[9, 10]",5.48625,0.15530000000000044
363254608,[11],5.4581,
363257002,"[9, 10]",6.38585,0.21169999999999956
363271693,[12],3.53,
363272454,[12],5.2402,
363272585,[12],0.47849,
363275408,[12],6.22,
363322898,[10],5.2604,
363445846,[12],8.736,
363446644,[12],1.32647,
363472157,[11],1.70006,
363590997,[12],6.9973,
363596579,[12],6.9851,
363596972,[12],6.11,
363600442,[12],2.801,
363622300,[11],0.48849,
363622794,[11],3.0877,
363632703,"[9, 11]",1.26048,0.001980000000000093
363634318,"[9, 11]",2.61435,0.029900000000000038
363656704,[11],1.64699,
